date,year,month,day,day_of_week,draw_sequence,number,digit_1,digit_2,digit_3,sum,is_double,is_triple,has_payout_data,is_bonus_draw
2025-12-25,2025,12,25,Thursday,1,774,7,7,4,18,True,False,True,False
2025-12-24,2025,12,24,Wednesday,1,484,4,8,4,16,True,False,True,False
2025-12-23,2025,12,23,Tuesday,1,614,6,1,4,11,False,False,True,False
2025-12-22,2025,12,22,Monday,1,030,0,3,0,3,True,False,True,False
2025-12-21,2025,12,21,Sunday,1,536,5,3,6,14,False,False,True,False
2025-12-20,2025,12,20,Saturday,1,711,7,1,1,9,True,False,True,False
2025-12-19,2025,12,19,Friday,1,434,4,3,4,11,True,False,True,False
2025-12-18,2025,12,18,Thursday,1,373,3,7,3,13,True,False,True,False
2025-12-17,2025,12,17,Wednesday,1,158,1,5,8,14,False,False,True,False
2025-12-16,2025,12,16,Tuesday,1,890,8,9,0,17,False,False,True,False
2025-12-15,2025,12,15,Monday,1,438,4,3,8,15,False,False,True,False
2025-12-14,2025,12,14,Sunday,1,357,3,5,7,15,False,False,True,False
2025-12-13,2025,12,13,Saturday,1,930,9,3,0,12,False,False,True,False
2025-12-12,2025,12,12,Friday,1,082,0,8,2,10,False,False,True,False
2025-12-11,2025,12,11,Thursday,1,792,7,9,2,18,False,False,True,False
2025-12-10,2025,12,10,Wednesday,1,817,8,1,7,16,False,False,True,False
2025-12-09,2025,12,9,Tuesday,1,439,4,3,9,16,False,False,True,False
2025-12-08,2025,12,8,Monday,1,352,3,5,2,10,False,False,True,False
2025-12-07,2025,12,7,Sunday,1,998,9,9,8,26,True,False,True,False
2025-12-06,2025,12,6,Saturday,1,817,8,1,7,16,False,False,True,False
2025-12-05,2025,12,5,Friday,1,866,8,6,6,20,True,False,True,False
2025-12-04,2025,12,4,Thursday,1,002,0,0,2,2,True,False,True,False
2025-12-03,2025,12,3,Wednesday,1,532,5,3,2,10,False,False,True,False
2025-12-02,2025,12,2,Tuesday,1,560,5,6,0,11,False,False,True,False
2025-12-01,2025,12,1,Monday,1,924,9,2,4,15,False,False,True,False
2025-11-30,2025,11,30,Sunday,1,145,1,4,5,10,False,False,True,False
2025-11-29,2025,11,29,Saturday,1,026,0,2,6,8,False,False,True,False
2025-11-28,2025,11,28,Friday,1,652,6,5,2,13,False,False,True,False
2025-11-27,2025,11,27,Thursday,1,535,5,3,5,13,True,False,True,False
2025-11-26,2025,11,26,Wednesday,1,457,4,5,7,16,False,False,True,False
2025-11-25,2025,11,25,Tuesday,1,056,0,5,6,11,False,False,True,False
2025-11-24,2025,11,24,Monday,1,209,2,0,9,11,False,False,True,False
2025-11-23,2025,11,23,Sunday,1,998,9,9,8,26,True,False,True,False
2025-11-22,2025,11,22,Saturday,1,520,5,2,0,7,False,False,True,False
2025-11-21,2025,11,21,Friday,1,382,3,8,2,13,False,False,True,False
2025-11-20,2025,11,20,Thursday,1,817,8,1,7,16,False,False,True,False
2025-11-19,2025,11,19,Wednesday,1,459,4,5,9,18,False,False,True,False
2025-11-18,2025,11,18,Tuesday,1,753,7,5,3,15,False,False,True,False
2025-11-17,2025,11,17,Monday,1,254,2,5,4,11,False,False,True,False
2025-11-16,2025,11,16,Sunday,1,473,4,7,3,14,False,False,True,False
2025-11-15,2025,11,15,Saturday,1,201,2,0,1,3,False,False,True,False
2025-11-14,2025,11,14,Friday,1,439,4,3,9,16,False,False,True,False
2025-11-13,2025,11,13,Thursday,1,403,4,0,3,7,False,False,True,False
2025-11-12,2025,11,12,Wednesday,1,519,5,1,9,15,False,False,True,False
2025-11-11,2025,11,11,Tuesday,1,780,7,8,0,15,False,False,True,False
2025-11-10,2025,11,10,Monday,1,178,1,7,8,16,False,False,True,False
2025-11-09,2025,11,9,Sunday,1,330,3,3,0,6,True,False,True,False
2025-11-08,2025,11,8,Saturday,1,168,1,6,8,15,False,False,True,False
2025-11-07,2025,11,7,Friday,1,910,9,1,0,10,False,False,True,False
2025-11-06,2025,11,6,Thursday,1,816,8,1,6,15,False,False,True,False
2025-11-05,2025,11,5,Wednesday,1,625,6,2,5,13,False,False,True,False
2025-11-04,2025,11,4,Tuesday,1,073,0,7,3,10,False,False,True,False
2025-11-03,2025,11,3,Monday,1,677,6,7,7,20,True,False,True,False
2025-11-02,2025,11,2,Sunday,1,921,9,2,1,12,False,False,True,False
2025-11-01,2025,11,1,Saturday,1,132,1,3,2,6,False,False,True,False
2025-10-31,2025,10,31,Friday,1,304,3,0,4,7,False,False,True,False
2025-10-30,2025,10,30,Thursday,1,669,6,6,9,21,True,False,True,False
2025-10-29,2025,10,29,Wednesday,1,921,9,2,1,12,False,False,True,False
2025-09-21,2025,9,21,Sunday,1,479,4,7,9,20,False,False,True,False
2025-09-17,2025,9,17,Wednesday,1,120,1,2,0,3,False,False,True,False
2025-09-16,2025,9,16,Tuesday,1,891,8,9,1,18,False,False,True,False
2025-09-15,2025,9,15,Monday,1,826,8,2,6,16,False,False,True,False
2025-09-14,2025,9,14,Sunday,1,702,7,0,2,9,False,False,True,False
2025-09-13,2025,9,13,Saturday,1,978,9,7,8,24,False,False,True,False
2025-09-12,2025,9,12,Friday,1,594,5,9,4,18,False,False,True,False
2025-09-11,2025,9,11,Thursday,1,718,7,1,8,16,False,False,True,False
2025-09-10,2025,9,10,Wednesday,1,748,7,4,8,19,False,False,True,False
2025-09-09,2025,9,9,Tuesday,1,271,2,7,1,10,False,False,True,False
2025-09-08,2025,9,8,Monday,1,681,6,8,1,15,False,False,True,False
2025-09-07,2025,9,7,Sunday,1,374,3,7,4,14,False,False,True,False
2025-09-06,2025,9,6,Saturday,1,421,4,2,1,7,False,False,True,False
2025-09-05,2025,9,5,Friday,1,560,5,6,0,11,False,False,True,False
